"CandidateId","CandidateName","TOTAL_VOTES","Party","WriteInVote","LocalityCode","LocalityName","PrecinctId","PrecinctName","DistrictId","DistrictType","DistrictName","OfficeId","OfficeTitle","ElectionId","ElectionType","ElectionDate","ElectionName","NumberOfSeats"
"cs329","Ghazala F. Hashmi","474","Democratic","0","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs837","Jason S. Miyares","654","Republican","0","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs838","Jay C. Jones","465","Democratic","0","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs328","John J. Reid, II","647","Republican","0","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs731","Liz W. Richardson","439","Democratic","0","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs732","Robert S. Bloxom Jr.","686","Republican","0","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs987","WRITE IN VOTES","","","125","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed6896","town","ACCOMAC","cc616","Mayor (Town of Accomac)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","621","Republican","0","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","0","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","0","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","0","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc463","WRITE IN VOTES","","","2","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc616","WRITE IN VOTES","","","15","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed6896","town","ACCOMAC","cc616","Mayor (Town of Accomac)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","10","Democratic","0","001","ACCOMACK COUNTY","0602","602 - TANGIER","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs329","Ghazala F. Hashmi","12","Democratic","0","001","ACCOMACK COUNTY","0602","602 - TANGIER","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs837","Jason S. Miyares","129","Republican","0","001","ACCOMACK COUNTY","0602","602 - TANGIER","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs838","Jay C. Jones","9","Democratic","0","001","ACCOMACK COUNTY","0602","602 - TANGIER","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs328","John J. Reid, II","125","Republican","0","001","ACCOMACK COUNTY","0602","602 - TANGIER","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs731","Liz W. Richardson","9","Democratic","0","001","ACCOMACK COUNTY","0602","602 - TANGIER","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs732","Robert S. Bloxom Jr.","131","Republican","0","001","ACCOMACK COUNTY","0602","602 - TANGIER","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","129","Republican","0","001","ACCOMACK COUNTY","0602","602 - TANGIER","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","0","001","ACCOMACK COUNTY","0602","602 - TANGIER","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","0","001","ACCOMACK COUNTY","0602","602 - TANGIER","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","0","001","ACCOMACK COUNTY","0602","602 - TANGIER","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc463","WRITE IN VOTES","","","0","001","ACCOMACK COUNTY","0602","602 - TANGIER","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","874","Democratic","0","001","ACCOMACK COUNTY","0701","701 - NANDUA","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs329","Ghazala F. Hashmi","837","Democratic","0","001","ACCOMACK COUNTY","0701","701 - NANDUA","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs837","Jason S. Miyares","970","Republican","0","001","ACCOMACK COUNTY","0701","701 - NANDUA","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs838","Jay C. Jones","788","Democratic","0","001","ACCOMACK COUNTY","0701","701 - NANDUA","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs328","John J. Reid, II","934","Republican","0","001","ACCOMACK COUNTY","0701","701 - NANDUA","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs731","Liz W. Richardson","766","Democratic","0","001","ACCOMACK COUNTY","0701","701 - NANDUA","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs732","Robert S. Bloxom Jr.","1007","Republican","0","001","ACCOMACK COUNTY","0701","701 - NANDUA","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","905","Republican","0","001","ACCOMACK COUNTY","0701","701 - NANDUA","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","3","001","ACCOMACK COUNTY","0701","701 - NANDUA","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","0","001","ACCOMACK COUNTY","0701","701 - NANDUA","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","4","001","ACCOMACK COUNTY","0701","701 - NANDUA","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc463","WRITE IN VOTES","","","2","001","ACCOMACK COUNTY","0701","701 - NANDUA","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","205","Democratic","0","001","ACCOMACK COUNTY","0801","801 - BOBTOWN","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs329","Ghazala F. Hashmi","190","Democratic","0","001","ACCOMACK COUNTY","0801","801 - BOBTOWN","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs837","Jason S. Miyares","393","Republican","0","001","ACCOMACK COUNTY","0801","801 - BOBTOWN","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs838","Jay C. Jones","180","Democratic","0","001","ACCOMACK COUNTY","0801","801 - BOBTOWN","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs328","John J. Reid, II","388","Republican","0","001","ACCOMACK COUNTY","0801","801 - BOBTOWN","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs731","Liz W. Richardson","166","Democratic","0","001","ACCOMACK COUNTY","0801","801 - BOBTOWN","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs732","Robert S. Bloxom Jr.","416","Republican","0","001","ACCOMACK COUNTY","0801","801 - BOBTOWN","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","375","Republican","0","001","ACCOMACK COUNTY","0801","801 - BOBTOWN","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","1","001","ACCOMACK COUNTY","0801","801 - BOBTOWN","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","0","001","ACCOMACK COUNTY","0801","801 - BOBTOWN","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","2","001","ACCOMACK COUNTY","0801","801 - BOBTOWN","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc463","WRITE IN VOTES","","","0","001","ACCOMACK COUNTY","0801","801 - BOBTOWN","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","368","Democratic","0","001","ACCOMACK COUNTY","0802","802 - MELFA","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs329","Ghazala F. Hashmi","358","Democratic","0","001","ACCOMACK COUNTY","0802","802 - MELFA","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs837","Jason S. Miyares","314","Republican","0","001","ACCOMACK COUNTY","0802","802 - MELFA","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs838","Jay C. Jones","352","Democratic","0","001","ACCOMACK COUNTY","0802","802 - MELFA","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs328","John J. Reid, II","310","Republican","0","001","ACCOMACK COUNTY","0802","802 - MELFA","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs731","Liz W. Richardson","341","Democratic","0","001","ACCOMACK COUNTY","0802","802 - MELFA","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs732","Robert S. Bloxom Jr.","329","Republican","0","001","ACCOMACK COUNTY","0802","802 - MELFA","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","302","Republican","0","001","ACCOMACK COUNTY","0802","802 - MELFA","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","0","001","ACCOMACK COUNTY","0802","802 - MELFA","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","0","001","ACCOMACK COUNTY","0802","802 - MELFA","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","1","001","ACCOMACK COUNTY","0802","802 - MELFA","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc463","WRITE IN VOTES","","","0","001","ACCOMACK COUNTY","0802","802 - MELFA","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","171","Democratic","0","001","ACCOMACK COUNTY","0803","803 - WACHAPREAGUE","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs329","Ghazala F. Hashmi","163","Democratic","0","001","ACCOMACK COUNTY","0803","803 - WACHAPREAGUE","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs837","Jason S. Miyares","324","Republican","0","001","ACCOMACK COUNTY","0803","803 - WACHAPREAGUE","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs838","Jay C. Jones","155","Democratic","0","001","ACCOMACK COUNTY","0803","803 - WACHAPREAGUE","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs328","John J. Reid, II","315","Republican","0","001","ACCOMACK COUNTY","0803","803 - WACHAPREAGUE","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs731","Liz W. Richardson","147","Democratic","0","001","ACCOMACK COUNTY","0803","803 - WACHAPREAGUE","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs732","Robert S. Bloxom Jr.","332","Republican","0","001","ACCOMACK COUNTY","0803","803 - WACHAPREAGUE","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","309","Republican","0","001","ACCOMACK COUNTY","0803","803 - WACHAPREAGUE","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","1","001","ACCOMACK COUNTY","0803","803 - WACHAPREAGUE","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","1","001","ACCOMACK COUNTY","0803","803 - WACHAPREAGUE","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","1","001","ACCOMACK COUNTY","0803","803 - WACHAPREAGUE","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc463","WRITE IN VOTES","","","0","001","ACCOMACK COUNTY","0803","803 - WACHAPREAGUE","ed6097","state-house","100","cc463","Member, House of Delegates (100th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","983","Democratic","0","001","ACCOMACK COUNTY","0901","901 - PAINTER","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs329","Ghazala F. Hashmi","955","Democratic","0","001","ACCOMACK COUNTY","0901","901 - PAINTER","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
